# dx dy dz
-0.00523048 0.299802 -0.953987
-0.174884 0.951174 -0.254331
-0.162149 0.902047 -0.400024
-0.193546 -0.678962 -0.708202
0.47535 0.0799195 -0.876159
0.72842 0.573481 -0.374865
-0.604346 0.539981 -0.585821
-0.237486 -0.35607 -0.903778
-0.273425 -0.196543 -0.941599
-0.746888 -0.305609 -0.59056
0.649973 -0.584102 -0.486168
-0.00568463 -0.897015 -0.441964
-0.227455 -0.921482 -0.314858
0.0439968 -0.899506 -0.434687
0.218319 -0.91442 -0.34084
-0.0987139 0.417762 -0.903178
0.286757 0.850081 -0.441737
-0.0149884 0.207739 -0.978069
-0.403017 0.714241 -0.572221
0.0252841 0.0992808 -0.994738
-0.697668 0.167148 -0.69665
-0.894732 0.128871 -0.427605
-0.447338 0.738314 -0.504758
-0.0260672 -0.320182 -0.946997
0.199024 0.457304 -0.866754
-0.784397 -0.199744 -0.587217
-0.183587 0.282046 -0.941672
0.720778 0.023337 -0.692773
0.653144 0.566989 -0.501922
-0.958212 0.0683711 -0.277769
0.890011 0.36088 -0.278648
-0.199913 0.632376 -0.748422
0.0740559 0.953508 -0.292128
-0.246328 0.956883 -0.15394
0.510678 0.743892 -0.431084
-0.810957 0.0902929 -0.578097
-0.521255 -0.3651 -0.771359
0.0309479 0.704651 -0.708879
0.304544 0.563716 -0.767774
0.547678 -0.568065 -0.614288
0.201497 0.435491 -0.877352
0.261662 -0.632435 -0.729081
0.690085 0.146767 -0.70869
0.570365 0.0268532 -0.820953
0.0183819 0.723406 -0.690178
0.0218107 -0.762981 -0.646053
-0.820409 0.269643 -0.504203
0.375202 -0.296111 -0.878375
-0.188194 0.66097 -0.726431
-0.0427214 0.552891 -0.832158
0.435106 0.554986 -0.708995
0.509855 0.74172 -0.435775
0.18596 0.495009 -0.848755
0.971313 0.203634 -0.122822
0.63936 0.176303 -0.748423
0.216899 -0.203824 -0.954678
0.67522 -0.131925 -0.725723
0.230977 -0.113533 -0.966312
0.712019 0.419808 -0.562841
-0.0239706 -0.513269 -0.857893
-0.123036 0.740955 -0.660188
0.00967185 -0.97203 -0.234658
0.206944 0.312436 -0.927123
-0.299469 0.357098 -0.884759
0.493744 0.664698 -0.560708
-0.15849 0.377759 -0.912238
-0.0620741 0.305941 -0.950025
-0.225785 0.327072 -0.91763
0.0445626 0.534813 -0.843794
0.822855 -0.082237 -0.562269
-0.560699 0.239176 -0.792724
0.733466 0.481064 -0.480213
0.905746 0.380976 -0.185691
0.819639 0.496275 -0.286187
-0.649962 -0.367615 -0.665138
-0.433835 0.385033 -0.814578
-0.365595 -0.269047 -0.891041
-0.832764 0.0957536 -0.545284
-0.624154 0.64414 -0.442172
-0.689168 -0.555732 -0.464983
0.00439072 0.594635 -0.803984
0.724969 -0.285225 -0.62695
-0.15278 0.486949 -0.859964
-0.231636 -0.201008 -0.951809
0.470614 0.824515 -0.314161
0.0898714 -0.207611 -0.974074
-0.131928 -0.209383 -0.968893
-0.721251 -0.332456 -0.607676
0.411471 -0.239246 -0.879462
-0.694172 0.431248 -0.576324
-0.363646 -0.450152 -0.815552
0.907185 0.235725 -0.348496
-0.278595 0.258491 -0.924969
-0.707181 -0.389255 -0.590233
-0.524727 -0.772702 -0.357202
-0.821997 -0.360338 -0.440995
0.797581 -0.157745 -0.582221
0.669386 -0.404729 -0.62299
-0.961777 -0.0738947 -0.263675
-0.199332 -0.563414 -0.801768
-0.159977 0.214957 -0.963432
-0.547166 -0.24671 -0.79984
-0.720672 -0.130941 -0.680798
0.037586 -0.230806 -0.972274
0.445927 0.0382149 -0.894253
0.434323 0.255149 -0.863865
0.0102498 0.374009 -0.927368
-0.391542 -0.597029 -0.700179
0.351347 0.278666 -0.893812
0.443624 0.403958 -0.80001
-0.14429 0.484806 -0.862638
0.039027 0.0745221 -0.996455
0.579114 0.194406 -0.791728
0.700802 -0.509827 -0.498952
-0.979776 0.00889696 -0.1999
-0.0757244 -0.639576 -0.764989
-0.664188 0.126862 -0.736723
0.447892 -0.0415294 -0.893123
0.162826 -0.552445 -0.817492
0.106415 -0.120074 -0.987045
0.577915 -0.165899 -0.799057
-0.125182 -0.344152 -0.930531
-0.939644 -0.0619846 -0.336494
0.132665 0.415096 -0.900053
0.329465 -0.128525 -0.935379
-0.336154 0.360251 -0.870184
-0.0749057 -0.909906 -0.407996
0.344078 -0.160134 -0.925185
-0.318929 -0.733857 -0.599782
0.724581 0.676547 -0.131399
-0.178716 0.673141 -0.717594
-0.419734 0.135143 -0.89753
-0.770112 0.629432 -0.103645
0.235609 -0.893141 -0.383129
0.430223 0.258665 -0.86487
0.180224 -0.203288 -0.962389
0.158309 -0.382999 -0.910082
-0.289002 0.571237 -0.768223
0.423144 0.0882193 -0.901757
-0.197985 0.527288 -0.826299
-0.691302 -0.504054 -0.517717
0.166649 0.178714 -0.969685
0.217709 0.565664 -0.795378
0.683195 -0.581125 -0.442198
-0.130729 -0.356055 -0.925276
-0.0763371 -0.714376 -0.695585
-0.635404 -0.0156316 -0.772022
0.134582 -0.774784 -0.617736
0.129994 0.504597 -0.853513
-0.198943 0.848532 -0.490321
0.615238 0.331815 -0.715109
0.298773 -0.834772 -0.462483
-0.0404572 -0.0882594 -0.995276
0.276768 0.0588127 -0.959135
0.182099 0.0523404 -0.981886
-0.39078 0.475266 -0.788298
0.735865 0.270377 -0.620805
-0.866213 0.324308 -0.380132
-0.00996809 0.243536 -0.969841
0.972141 -0.185677 -0.143061
-0.332827 -0.815213 -0.473977
0.0797477 0.700258 -0.709421
-0.333209 0.143399 -0.931884
0.500163 -0.376348 -0.779871
0.0895097 -0.227802 -0.969585
-0.922204 -0.17161 -0.346541
-0.483189 0.365453 -0.795596
0.606093 0.158811 -0.779378
-0.441691 0.734055 -0.515821
0.267711 0.703392 -0.65846
-0.40195 -0.325778 -0.855748
-0.0511398 -0.226097 -0.972761
-0.447903 0.275325 -0.850634
-0.748625 0.451217 -0.485761
-0.108784 -0.739626 -0.664168
-0.35127 0.127349 -0.927573
-0.0278236 -0.821393 -0.569684
0.389361 0.609484 -0.690599
0.0686864 -0.614781 -0.785701
0.0814438 0.663596 -0.743645
0.107867 0.299191 -0.948077
-0.298622 0.473692 -0.828517
-0.213058 0.467655 -0.857849
-0.501902 0.31422 -0.805829
0.259336 -0.753579 -0.604039
-0.130869 0.153086 -0.979509
0.499449 -0.253806 -0.828332
-0.113015 0.0667172 -0.991351
0.172365 -0.347367 -0.921752
-0.479604 -0.15576 -0.86355
0.571255 0.441676 -0.691802
-0.358904 -0.424133 -0.831444
-0.650356 -0.13458 -0.747613
0.784094 -0.590396 -0.191389
0.316425 -0.919862 -0.231795
-0.364133 0.449206 -0.815856
-0.791863 0.0819214 -0.60518
-0.305274 0.631507 -0.712746
-0.225708 -0.0420064 -0.973289
0.571195 -0.515253 -0.638945
-0.0680766 -0.764332 -0.64122
-0.199103 -0.854582 -0.479633
-0.217937 0.506812 -0.834054
-0.198922 -0.0229916 -0.979746
0.0861953 0.937464 -0.337243
0.597286 0.455429 -0.660178
0.289864 0.421217 -0.859392
-0.477151 -0.476897 -0.738171
-0.160327 -0.66555 -0.72893
0.811393 0.385079 -0.439721
-0.543177 0.193514 -0.817013
0.488907 -0.0384705 -0.871487
-0.213836 0.168557 -0.962218
0.632221 -0.592005 -0.499827
0.281717 0.581817 -0.762971
-0.950599 -0.15324 -0.269961
0.483414 -0.249717 -0.839019
-0.587302 0.300428 -0.751545
0.0682287 -0.600148 -0.796974
-0.366064 -0.74203 -0.561594
0.672961 0.302144 -0.675154
-0.259678 0.952705 -0.15786
-0.430474 0.708117 -0.559698
0.041196 0.812732 -0.581179
-0.144092 0.140853 -0.979489
0.105091 -0.0267686 -0.994102
0.00738531 0.184317 -0.982839
0.505324 -0.507157 -0.698169
-0.196556 0.913958 -0.355031
-0.369954 0.125031 -0.920598
0.0464184 0.60625 -0.793918
-0.417767 -0.434805 -0.797756
-0.368129 -0.875809 -0.312154
0.880583 -0.459811 -0.114663
-0.0296094 0.428925 -0.902855
-0.678126 0.107757 -0.727003
0.218191 -0.21403 -0.952147
-0.334712 -0.8285 -0.44895
0.238096 0.693844 -0.679626
0.337885 0.0214511 -0.940943
0.0686152 -0.490773 -0.868582
0.374457 0.676503 -0.634134
0.881346 0.0190548 -0.472087
0.531991 -0.0287358 -0.846262
-0.321322 -0.489187 -0.810832
-0.156784 0.699307 -0.697416
-0.307965 0.537344 -0.785123
0.941883 0.312949 -0.122148
0.708136 0.339394 -0.619157
0.557909 -0.456428 -0.693117
-0.734857 0.473787 -0.485295
0.352809 0.837652 -0.416972
-0.834507 -0.216211 -0.506805
0.984369 0.0111445 -0.175764
-0.249985 0.611774 -0.750493
0.404475 0.462757 -0.788832
-0.0541372 -0.774571 -0.630165
0.182605 -0.233562 -0.955041
-0.121556 0.750649 -0.649422
0.84679 0.270528 -0.457997
-0.896848 -0.0767594 -0.435628
-0.164973 0.0512615 -0.984965
-0.397981 0.351899 -0.847218
0.608161 -0.528254 -0.592527
-0.815941 0.111506 -0.567281
-0.063032 -0.927754 -0.36783
-0.322824 0.35172 -0.87868
-0.664512 0.707587 -0.240302
-0.30482 -0.463977 -0.831751
-0.509267 -0.327534 -0.795844
-0.487667 0.0853227 -0.86885
-0.59731 0.521398 -0.609398
0.357217 -0.1487 -0.922108
-0.105868 0.42584 -0.898584
0.882168 -0.135333 -0.451071
-0.569912 -0.619156 -0.540228
0.312609 -0.242121 -0.918506
-0.583759 -0.358421 -0.728533
-0.0821933 0.103964 -0.991179
-0.559257 0.00488286 -0.82898
0.721524 0.548397 -0.422688
0.0246314 0.294419 -0.955359
0.305522 -0.42612 -0.851515
-0.390852 -0.00505881 -0.920439
0.101785 0.0415333 -0.993939
-0.0275249 0.56717 -0.823141
-0.265626 -0.234916 -0.935017
-0.410597 0.648731 -0.640749
0.586002 -0.801455 -0.119464
0.747435 -0.140674 -0.64927
-0.388226 0.273484 -0.880049
-0.478138 -0.483948 -0.732925
0.452827 -0.595675 -0.663415
-0.308777 0.425689 -0.850556
0.32321 -0.636129 -0.700625
0.757767 0.528263 -0.38305
0.440841 -0.828967 -0.344198
-0.923441 -0.0306122 -0.382517
0.41661 -0.127139 -0.900151
0.165543 -0.567469 -0.806582
-0.382011 -0.393407 -0.836241
0.311054 0.303906 -0.900492
-0.370179 0.229018 -0.900288
0.76168 0.615615 -0.202144
0.649292 0.301532 -0.698211
-0.325948 -0.428676 -0.842612
0.103303 0.448491 -0.887798
-0.439294 0.788139 -0.431113
0.170738 -0.541933 -0.822895
0.21079 0.187938 -0.959295
0.479634 0.0430824 -0.87641
0.534078 0.30882 -0.787014
-0.0864195 -0.72665 -0.681551
0.845468 -0.194305 -0.497423
0.517845 0.592653 -0.616927
0.789915 -0.103728 -0.604379
0.327065 -0.348489 -0.878399
0.409119 -0.331776 -0.850027
-0.984476 0.0717083 -0.160201
-0.0158288 -0.673837 -0.73871
-0.267513 0.043241 -0.962583
0.184394 -0.974739 -0.126029
-0.782783 0.512141 -0.353501
0.444805 -0.433269 -0.783854
0.217218 -0.224212 -0.950024
0.252115 -0.286509 -0.924311
-0.49997 0.680753 -0.535355
-0.72368 -0.160006 -0.671331
0.247366 -0.404553 -0.880424
-0.669292 -0.653513 -0.35351
0.446539 -0.293177 -0.845369
-0.334912 -0.448722 -0.828543
-0.0751039 -0.738065 -0.670537
-0.704637 -0.200368 -0.680691
-0.801165 0.0155845 -0.598241
-0.474681 0.721594 -0.503965
0.884012 0.271717 -0.380384
0.000213532 -0.672168 -0.740398
0.222509 -0.496296 -0.839154
0.0591078 -0.94445 -0.323296
-0.921825 -0.243407 -0.301647
-0.880784 0.422212 -0.214373
0.288252 0.58152 -0.760753
0.16942 -0.360276 -0.917332
-0.171435 0.739128 -0.651383
0.629872 0.0223242 -0.776378
-0.638217 -0.732887 -0.235704
0.26056 -0.169812 -0.950407
0.952484 0.106707 -0.285285
-0.225026 0.639949 -0.73473
0.485583 0.195048 -0.852153
-0.125914 0.86915 -0.478251
0.843699 0.224029 -0.487836
0.267498 0.433688 -0.860442
-0.3595 -0.134458 -0.923407
-0.952504 -0.161005 -0.258484
0.334978 -0.539183 -0.772704
-0.432102 -0.112048 -0.894837
-0.363176 0.86078 -0.356597
-0.598404 0.53413 -0.597176
0.692942 0.186013 -0.696585
-0.0939928 -0.691764 -0.715981
0.863173 0.390126 -0.320523
-0.0932511 -0.28227 -0.954792
-0.101768 0.482173 -0.870145
0.124576 -0.701212 -0.701985
-0.526692 0.216668 -0.82198
-0.218824 -0.420268 -0.880619
0.64521 -0.415886 -0.640892
-0.673901 -0.256584 -0.692836
0.551831 0.170926 -0.816252
-0.481238 -0.863105 -0.153166
-0.0363282 0.940815 -0.336967
0.232241 0.453813 -0.860301
-0.659379 -0.161582 -0.734241
0.33521 0.714131 -0.614534
-0.879638 0.286302 -0.379826
0.544281 -0.264288 -0.796185
-0.19494 0.962329 -0.189527
-0.170437 0.760907 -0.626076
-0.846845 0.360695 -0.390836
0.607413 0.291712 -0.738886
0.353848 0.591079 -0.724857
-0.498134 -0.368378 -0.784959
-0.154544 0.527793 -0.835195
-0.0867292 -0.924735 -0.370597
-0.0411341 0.0368231 -0.998475
-0.891855 0.406312 -0.198761
-0.584953 0.34399 -0.734507
-0.62414 0.0554689 -0.779341
-0.129472 -0.731058 -0.669918
-0.416883 -0.357874 -0.835545
-0.416057 -0.713239 -0.56408
0.889636 0.0173575 -0.456341
-0.158609 0.115269 -0.98059
-0.284898 0.75184 -0.594617
0.443583 0.571419 -0.690445
-0.0195088 0.606788 -0.794624
0.85359 0.187953 -0.485858
0.665943 0.0645031 -0.743208
0.242299 -0.343152 -0.90749
0.00623331 -0.0941154 -0.995542
0.116515 -0.560303 -0.820052
0.164757 -0.316335 -0.934231
-0.341706 -0.661119 -0.667951
-0.0734035 0.855444 -0.512667
0.382742 -0.143378 -0.912662
0.337504 0.0984101 -0.936166
-0.0557354 -0.496459 -0.866269
0.0351833 -0.0691113 -0.996988
0.0678926 0.932264 -0.35535
0.608396 -0.30181 -0.734006
0.851467 -0.147913 -0.503116
0.0286486 -0.885271 -0.464193
-0.328239 0.294123 -0.897636
0.515129 0.0916017 -0.852204
0.372496 0.765576 -0.524539
0.776531 0.235207 -0.584531
0.903854 0.167287 -0.393779
0.287424 0.029499 -0.957349
0.633365 0.259043 -0.729209
0.554429 -0.388474 -0.736001
0.373772 -0.386704 -0.843063
0.341307 -0.477157 -0.809834
-0.352797 -0.072774 -0.932865
-0.29024 0.0316366 -0.956431
-0.355892 -0.743954 -0.565573
-0.457702 0.589713 -0.665392
-0.283757 -0.060883 -0.956961
-0.964231 0.100125 -0.245425
0.118709 0.345279 -0.930962
0.403786 -0.178706 -0.89723
-0.881603 0.211823 -0.421791
0.349796 -0.168517 -0.921545
-0.842616 0.0738935 -0.533421
0.826192 -0.155634 -0.541465
-0.649516 0.474261 -0.59431
0.560184 -0.767121 -0.3126
-0.360359 -0.238115 -0.90191
0.143114 0.805533 -0.575009
-0.172111 0.516202 -0.838995
-0.188441 -0.116291 -0.975175
0.693184 0.585315 -0.420598
-0.557781 0.513374 -0.652172
-0.21203 0.0220998 -0.977013
0.00823635 0.398748 -0.917023
0.728746 -0.0763553 -0.680514
0.772887 0.195982 -0.603521
-0.69342 -0.57684 -0.431769
-0.626578 -0.703564 -0.335257
-0.439872 0.843736 -0.307607
-0.249938 -0.329583 -0.910443
-0.702387 0.516915 -0.489337
0.845867 -0.513421 -0.144596
0.533477 -0.800392 -0.273449
-0.575844 0.238637 -0.781957
0.0589551 0.0937831 -0.993846
-0.617902 -0.769166 -0.163036
-0.27638 0.859188 -0.430593
-0.60879 0.787907 -0.0926168
-0.159671 -0.267092 -0.950351
0.45844 -0.78492 -0.416814
0.511806 0.549921 -0.660031
-0.15709 0.215855 -0.963706
-0.0920925 0.451557 -0.887477
0.45033 -0.537001 -0.713325
-0.288431 -0.590275 -0.753912
0.288288 -0.300484 -0.909175
0.286734 0.904838 -0.314725
0.130898 -0.239855 -0.961943
0.767014 0.588964 -0.254581
-0.0941504 0.576852 -0.811404
-0.384559 -0.590262 -0.709722
0.63018 0.140835 -0.763569
0.499475 0.318667 -0.80559
0.491974 -0.700879 -0.516458
-0.897949 0.333048 -0.287692
-0.782457 -0.140576 -0.606629
-0.0752657 0.552416 -0.830164
0.369686 -0.430682 -0.823313
0.840859 -0.450396 -0.300166
0.0749852 -0.172986 -0.982066
-0.243092 -0.887304 -0.391915
0.514075 -0.326089 -0.793343
0.7723 -0.00823619 -0.635205
0.179558 0.435246 -0.882225
0.769647 0.168347 -0.615876
-0.490029 -0.474512 -0.731239
0.743498 -0.0902152 -0.662625
-0.630017 -0.565496 -0.532253
0.0867022 0.561981 -0.822593
-0.551582 -0.622637 -0.55505
-0.314675 0.109431 -0.942871
-0.655726 0.744684 -0.124374
0.381802 -0.0199489 -0.924029
-0.859018 -0.45572 -0.233255
-0.0910269 -0.59341 -0.799737
0.46105 0.386534 -0.798764
-0.112548 -0.0537307 -0.992192
-0.156873 -0.871306 -0.464991
-0.441684 0.523967 -0.728268
-0.836562 -0.0765898 -0.542492
0.245822 0.810566 -0.531558
0.457282 0.806502 -0.374764
-0.413081 0.297678 -0.860669
-0.339611 -0.586631 -0.735206
0.732417 0.0156476 -0.680677
0.0694713 0.555526 -0.828592
-0.276186 -0.559691 -0.781324
-0.91755 -0.196886 -0.345453
0.521618 -0.828875 -0.202188
-0.00806282 -0.726749 -0.686856
-0.00219321 -0.959061 -0.283192
0.737771 0.606661 -0.296069
-0.205808 0.372488 -0.904929
0.937739 0.285769 -0.197439
0.314843 0.870952 -0.377247
-0.31519 0.875852 -0.365429
0.39511 -0.645828 -0.653295
0.174916 0.482581 -0.858208
0.0292379 -0.0419956 -0.99869
0.250186 -0.0943149 -0.963593
0.805122 0.426308 -0.412359
-0.473652 -0.138194 -0.869802
-0.547953 -0.424356 -0.720881
-0.752602 -0.0478627 -0.656733
-0.204281 -0.395999 -0.89524
-0.14336 0.479925 -0.865517
0.143936 0.282698 -0.948348
-0.492868 -0.584418 -0.644621
0.0377646 0.790144 -0.611756
0.107862 -0.498892 -0.859926
0.696808 -0.359908 -0.620423
0.0321879 0.406483 -0.913091
0.60786 -0.574241 -0.548409
-0.129856 0.927299 -0.351076
0.933378 -0.35096 -0.0750502
0.246985 0.701662 -0.668333
0.0180267 -0.795004 -0.606337
-0.371394 -0.176214 -0.9116
-0.729276 -0.565271 -0.385521
-0.380735 -0.558664 -0.736841
-0.951039 -0.075586 -0.299686
0.967743 -0.0947576 -0.233439
0.455349 -0.452437 -0.766785
-0.10337 0.903597 -0.415724
0.640444 0.505523 -0.578168
-0.551942 -0.61586 -0.562208
-0.340893 0.8352 -0.431547
-0.463644 0.759753 -0.455861
0.178239 -0.931992 -0.315628
0.48438 -0.230048 -0.84407
-0.755778 -0.174053 -0.631273
0.561735 -0.237481 -0.7925
-0.258842 0.834275 -0.486813
-0.0292695 -0.427808 -0.903396
-0.511841 -0.129247 -0.849302
0.5047 0.297611 -0.810374
-0.724147 0.49641 -0.478736
0.711157 -0.176887 -0.680417
-0.096747 0.161949 -0.982045
-0.334913 -0.0756599 -0.939206
-0.650524 0.398916 -0.646285
-0.827656 0.109036 -0.550542
-0.24796 -0.0882343 -0.964744
-0.202012 -0.75059 -0.629131
0.161669 -0.696988 -0.69862
-0.269237 -0.603244 -0.750738
-0.388227 0.689668 -0.611259
0.360623 0.662737 -0.656301
-0.00573731 -0.551877 -0.833906
-0.150792 -0.503729 -0.850599
-0.588485 -0.0406234 -0.807487
-0.283327 -0.848346 -0.447253
-0.0628619 0.573048 -0.817107
-0.763239 -0.183061 -0.619641
0.568094 0.501562 -0.65246
0.329325 -0.294375 -0.897156
-0.055606 -0.308893 -0.94947
0.072437 -0.79718 -0.59938
0.120117 0.0243547 -0.992461
-0.887814 -0.394036 -0.237742
0.176434 0.077647 -0.981245
-0.25648 0.836721 -0.483856
-0.671493 0.168472 -0.721605
-0.342679 0.814436 -0.468258
0.0927985 0.946291 -0.309712
-0.208928 -0.432889 -0.876901
0.407745 -0.414517 -0.813584
0.741109 0.478449 -0.471003
-0.336158 -0.322118 -0.885007
-0.280143 0.286544 -0.916195
-0.441621 -0.881376 -0.167772
0.309965 -0.479723 -0.820845
-0.726895 -0.211841 -0.653259
0.0453275 0.849622 -0.525441
-0.468953 -0.144451 -0.871331
-0.284113 -0.129231 -0.950042
-0.432086 0.409672 -0.803412
0.210534 0.816727 -0.537245
0.236894 0.436745 -0.867834
-0.384017 0.00276346 -0.923322
-0.493378 -0.418853 -0.762326
-0.190711 -0.279446 -0.941031
-0.863765 0.0165841 -0.503622
-0.250117 -0.479768 -0.84099
-0.648008 -0.316123 -0.69293
0.38693 -0.220837 -0.895274
0.0606788 -0.883089 -0.465266
0.471521 0.340648 -0.813404
-0.375753 0.137684 -0.916435
0.951966 -0.113237 -0.284496
0.00697938 0.750624 -0.660693
0.198031 0.347848 -0.916398
-0.506189 0.303368 -0.807304
-0.477995 -0.558401 -0.678018
0.15426 0.625384 -0.764918
-0.757451 -0.0450266 -0.651338
-0.0330009 0.112655 -0.993086
0.69808 -0.12751 -0.704575
-0.103507 0.500891 -0.859299
0.9379 0.0587194 -0.341899
0.452849 0.143429 -0.879975
-0.159443 -0.484011 -0.860413
0.21665 0.973777 -0.0694372
-0.320307 0.345533 -0.882049
0.231992 -0.647791 -0.725635
-0.537065 -0.657218 -0.528796
0.548235 0.555062 -0.625576
-0.324097 -0.662442 -0.675376
0.686093 0.400641 -0.607259
0.483159 -0.738652 -0.470053
0.151919 0.700869 -0.696924
0.00334463 0.93633 -0.351105
-0.236281 0.624729 -0.744235
-0.618902 0.0619176 -0.783024
0.257074 -0.178659 -0.949733
-0.551772 -0.604064 -0.575025
0.370029 -0.49716 -0.7848
0.316316 -0.764148 -0.562158
0.945052 -0.067486 -0.319878
0.520052 0.0931315 -0.849042
-0.409486 0.424848 -0.807357
0.0240182 0.986887 -0.159613
0.273432 0.803233 -0.529199
0.344043 0.0671543 -0.936549
-0.622968 -0.194005 -0.757808
0.619004 -0.144419 -0.771995
0.55517 -0.0995389 -0.825759
-0.075291 0.690468 -0.719434
-0.0349872 0.957886 -0.285008
-0.526843 0.028741 -0.849477
-0.66211 0.187834 -0.725486
-0.810315 -0.275039 -0.517439
0.904642 -0.125467 -0.407284
0.560998 -0.599193 -0.571183
0.66846 0.0602524 -0.741304
-0.0530268 0.111153 -0.992388
-0.588812 -0.0527334 -0.806548
-0.567304 -0.217387 -0.794298
-0.347028 0.656259 -0.669997
-0.100559 0.0268763 -0.994568
0.611616 -0.341309 -0.713747
-0.896429 -0.397859 -0.195251
0.800413 0.382638 -0.461441
-0.590708 -0.105761 -0.799924
0.509547 0.111908 -0.853134
-0.197194 0.312692 -0.92916
-0.287565 -0.737903 -0.610579
-0.252826 0.245733 -0.935785
-0.545162 0.63073 -0.552248
0.608835 -0.44408 -0.657353
-0.389558 -0.680442 -0.62068
-0.0585663 -0.28632 -0.956343
0.0638845 -0.172091 -0.983007
0.0691422 -0.753193 -0.654156
0.130254 -0.365634 -0.921599
0.130914 -0.4125 -0.901502
-0.253326 0.446624 -0.85811
-0.720067 0.273859 -0.637578
0.323016 0.235787 -0.916551
0.444348 0.738356 -0.507332
0.45949 0.616237 -0.639626
-0.0829933 -0.809869 -0.58071
0.921128 -0.0874279 -0.379315
0.650948 -0.00866577 -0.759073
0.640374 0.743042 -0.194448
0.206393 0.703194 -0.680382
0.257582 -0.508448 -0.821664
-0.392722 0.407422 -0.824486
0.308959 -0.94877 -0.0661744
-0.682314 0.675959 -0.278435
-0.457226 -0.718967 -0.523479
-0.226975 -0.965859 -0.124895
-0.0294654 0.643557 -0.764831
0.390456 -0.183915 -0.902064
-0.144919 0.480621 -0.864871
0.280892 0.408823 -0.868311
0.723578 -0.628846 -0.284582
0.794506 0.237761 -0.558775
0.332757 -0.107968 -0.936811
0.357414 0.155307 -0.920942
-0.855358 0.376548 -0.355774
0.410039 0.232037 -0.882058
0.589491 0.664844 -0.458784
-0.0256674 -0.205316 -0.978359
-0.59535 0.593023 -0.542109
-0.569591 0.265264 -0.777947
0.101811 -0.782374 -0.614432
-0.769919 -0.207747 -0.603379
-0.882129 0.242638 -0.403702
0.705129 -0.209818 -0.677326
-0.272796 0.305554 -0.91226
0.635941 0.00342478 -0.77173
0.224535 -0.686671 -0.691424
0.208437 0.732111 -0.648512
-0.171385 -0.397019 -0.901667
0.408161 0.686733 -0.6015
0.657831 -0.670585 -0.342892
-0.12766 0.198772 -0.971696
0.312876 0.901857 -0.297931
0.868176 0.335223 -0.365917
-0.350295 -0.0919094 -0.932119
0.255364 -0.858499 -0.444712
0.235091 -0.420396 -0.876356
0.116915 -0.889696 -0.44133
0.660385 0.708032 -0.250165
0.260392 -0.0214831 -0.965264
-0.200092 0.913677 -0.353777
-0.319149 -0.946498 -0.0478132
-0.614345 0.245246 -0.749957
-0.962372 0.107376 -0.249622
0.686116 -0.634095 -0.356606
0.163654 0.427986 -0.888845
-0.275574 0.0042965 -0.96127
0.467416 -0.26344 -0.843873
-0.299205 0.17533 -0.937942
0.311798 -0.0464542 -0.949012
-0.429444 -0.415637 -0.801763
-0.447742 -0.256841 -0.856481
-0.275785 -0.0128237 -0.961134
-0.407322 0.794943 -0.449616
